index,timestamp,HAES (Ukraina)_Zheshuv (Polscha) PX,HAES (Ukraina)_Zheshuv (Polscha) NTC,HAES (Ukraina)_Zheshuv (Polscha) AC,Moldova_Ukraina PX,Moldova_Ukraina NTC,Moldova_Ukraina AC,Rumunіja_Ukraina PX,Rumunіja_Ukraina NTC,Rumunіja_Ukraina AC,Slovachchina_Ukraina PX,Slovachchina_Ukraina NTC,Slovachchina_Ukraina AC,Ugorschina_Ukraina PX,Ugorschina_Ukraina NTC,Ugorschina_Ukraina AC,Ukraina_Moldova PX,Ukraina_Moldova NTC,Ukraina_Moldova AC,Ukraina_Polscha PX,Ukraina_Polscha NTC,Ukraina_Polscha AC,Ukraina_Rumunіja PX,Ukraina_Rumunіja NTC,Ukraina_Rumunіja AC,Ukraina_Slovachchina PX,Ukraina_Slovachchina NTC,Ukraina_Slovachchina AC,Ukraina_Slovachchina35 PX,Ukraina_Slovachchina35 NTC,Ukraina_Slovachchina35 AC,Ukraina_Ugorschina PX,Ukraina_Ugorschina NTC,Ukraina_Ugorschina AC,Zheshuv (Polscha)_HAES (Ukraina) PX,Zheshuv (Polscha)_HAES (Ukraina) NTC,Zheshuv (Polscha)_HAES (Ukraina) AC
1651874400,2022-05-06 04:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651878000,2022-05-06 05:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651881600,2022-05-06 06:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651885200,2022-05-06 07:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651888800,2022-05-06 08:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651892400,2022-05-06 09:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651896000,2022-05-06 10:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651899600,2022-05-06 11:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651903200,2022-05-06 12:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651906800,2022-05-06 13:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651910400,2022-05-06 14:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651914000,2022-05-06 15:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651917600,2022-05-06 16:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651921200,2022-05-06 17:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651924800,2022-05-06 18:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651928400,2022-05-06 19:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651932000,2022-05-06 20:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651935600,2022-05-06 21:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651939200,2022-05-06 22:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651942800,2022-05-06 23:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651946400,2022-05-07 00:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,1,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651950000,2022-05-07 01:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,1,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651953600,2022-05-07 02:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,1,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651957200,2022-05-07 03:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,1,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651960800,2022-05-07 04:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,1,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651964400,2022-05-07 05:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,1,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651968000,2022-05-07 06:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,1,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651971600,2022-05-07 07:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,1,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651975200,2022-05-07 08:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,1,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651978800,2022-05-07 09:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,1,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651982400,2022-05-07 10:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,1,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651986000,2022-05-07 11:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,1,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651989600,2022-05-07 12:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,1,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651993200,2022-05-07 13:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,1,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651996800,2022-05-07 14:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,1,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652000400,2022-05-07 15:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,1,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652004000,2022-05-07 16:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,1,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652007600,2022-05-07 17:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,1,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652011200,2022-05-07 18:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,1,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652014800,2022-05-07 19:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,1,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652018400,2022-05-07 20:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,1,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652022000,2022-05-07 21:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,1,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652025600,2022-05-07 22:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,1,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652029200,2022-05-07 23:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,1,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652032800,2022-05-08 00:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652036400,2022-05-08 01:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652040000,2022-05-08 02:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652043600,2022-05-08 03:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652047200,2022-05-08 04:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652050800,2022-05-08 05:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652054400,2022-05-08 06:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652058000,2022-05-08 07:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652061600,2022-05-08 08:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652065200,2022-05-08 09:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652068800,2022-05-08 10:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652072400,2022-05-08 11:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652076000,2022-05-08 12:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652079600,2022-05-08 13:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652083200,2022-05-08 14:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652086800,2022-05-08 15:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652090400,2022-05-08 16:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652094000,2022-05-08 17:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652097600,2022-05-08 18:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652101200,2022-05-08 19:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652104800,2022-05-08 20:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652108400,2022-05-08 21:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652112000,2022-05-08 22:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652115600,2022-05-08 23:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652119200,2022-05-09 00:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652122800,2022-05-09 01:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652126400,2022-05-09 02:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652130000,2022-05-09 03:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652133600,2022-05-09 04:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652137200,2022-05-09 05:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652140800,2022-05-09 06:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652144400,2022-05-09 07:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652148000,2022-05-09 08:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652151600,2022-05-09 09:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652155200,2022-05-09 10:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652158800,2022-05-09 11:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652162400,2022-05-09 12:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652166000,2022-05-09 13:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652169600,2022-05-09 14:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652173200,2022-05-09 15:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652176800,2022-05-09 16:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652180400,2022-05-09 17:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652184000,2022-05-09 18:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652187600,2022-05-09 19:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652191200,2022-05-09 20:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652194800,2022-05-09 21:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652198400,2022-05-09 22:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652202000,2022-05-09 23:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652205600,2022-05-10 00:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652209200,2022-05-10 01:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652212800,2022-05-10 02:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652216400,2022-05-10 03:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652220000,2022-05-10 04:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652223600,2022-05-10 05:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652227200,2022-05-10 06:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652230800,2022-05-10 07:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652234400,2022-05-10 08:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652238000,2022-05-10 09:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652241600,2022-05-10 10:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652245200,2022-05-10 11:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652248800,2022-05-10 12:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652252400,2022-05-10 13:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652256000,2022-05-10 14:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652259600,2022-05-10 15:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652263200,2022-05-10 16:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652266800,2022-05-10 17:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652270400,2022-05-10 18:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652274000,2022-05-10 19:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652277600,2022-05-10 20:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652281200,2022-05-10 21:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652284800,2022-05-10 22:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652288400,2022-05-10 23:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652292000,2022-05-11 00:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652295600,2022-05-11 01:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652299200,2022-05-11 02:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652302800,2022-05-11 03:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652306400,2022-05-11 04:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652310000,2022-05-11 05:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652313600,2022-05-11 06:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652317200,2022-05-11 07:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652320800,2022-05-11 08:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652324400,2022-05-11 09:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652328000,2022-05-11 10:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652331600,2022-05-11 11:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652335200,2022-05-11 12:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652338800,2022-05-11 13:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652342400,2022-05-11 14:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652346000,2022-05-11 15:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652349600,2022-05-11 16:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652353200,2022-05-11 17:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652356800,2022-05-11 18:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652360400,2022-05-11 19:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652364000,2022-05-11 20:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652367600,2022-05-11 21:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652371200,2022-05-11 22:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652374800,2022-05-11 23:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652378400,2022-05-12 00:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,80,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652382000,2022-05-12 01:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,80,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652385600,2022-05-12 02:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,80,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652389200,2022-05-12 03:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,80,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652392800,2022-05-12 04:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,150,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652396400,2022-05-12 05:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,150,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652400000,2022-05-12 06:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,150,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652403600,2022-05-12 07:00:00,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,600,150,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
