Hour,Declared_SELL,Declared_BUY,Changing_SELL,Changing_BUY,Deficit_Surplus
2022-08-14 01:00:00,1202,569.3,29.58,-25.52,632.70
2022-08-14 02:00:00,1131.9,480.8,87.00,-30.93,651.10
2022-08-14 03:00:00,1200.5,450.3,82.06,-29.41,750.20
2022-08-14 04:00:00,1226.8,410.3,85.96,-32.69,816.50
2022-08-14 05:00:00,1245.8,463.1,83.18,-34.53,782.70
2022-08-14 06:00:00,1197.8,610.2,141.20,-27.92,587.60
2022-08-14 07:00:00,1676.3,592.9,53.44,0.30,1083.40
2022-08-14 08:00:00,1768.5,304.4,40.48,-51.59,1464.10
2022-08-14 09:00:00,2285.2,402.7,17.26,-57.16,1882.50
2022-08-14 10:00:00,2707.4,458.4,9.82,-54.03,2249.00
2022-08-14 11:00:00,2825.6,627.7,0.99,-46.29,2197.90
2022-08-14 12:00:00,3011.9,623.6,1.02,-40.51,2388.30
2022-08-14 13:00:00,3075,614.3,4.74,-40.55,2460.70
2022-08-14 14:00:00,3078.4,349.5,13.91,-59.57,2728.90
2022-08-14 15:00:00,2651.2,337.1,19.25,-61.86,2314.10
2022-08-14 16:00:00,2106.6,390.5,26.45,-53.23,1716.10
2022-08-14 17:00:00,1970.7,584.9,48.13,-31.03,1385.80
2022-08-14 18:00:00,1537.8,636.1,38.67,-36.62,901.70
2022-08-14 19:00:00,2006.4,900.1,100.96,-32.58,1106.30
2022-08-14 20:00:00,2013.2,880,93.65,-34.67,1133.20
2022-08-14 21:00:00,2029.7,935.9,94.01,-34.91,1093.80
2022-08-14 22:00:00,1689.2,530.6,193.83,-50.14,1158.60
2022-08-14 23:00:00,1304.1,1293.8,148.12,-25.72,10.30
2022-08-15 00:00:00,1469.6,1209.3,21.00,50.41,260.30
2022-08-15 01:00:00,1232,623.9,2.50,9.59,608.10
2022-08-15 02:00:00,1186.1,569.1,4.79,18.37,617.00
2022-08-15 03:00:00,1239.3,496.1,3.23,10.17,743.20
2022-08-15 04:00:00,1230.9,448.2,0.33,9.24,782.70
2022-08-15 05:00:00,1249,564.8,0.26,21.96,684.20
2022-08-15 06:00:00,1226.1,1016.7,2.36,66.62,209.40
2022-08-15 07:00:00,1618.1,1044.7,-3.47,76.20,573.40
2022-08-15 08:00:00,1877.1,1099.4,6.14,261.17,777.70
2022-08-15 09:00:00,2292.2,1087,0.31,169.93,1205.20
2022-08-15 10:00:00,2745.6,1045.1,1.41,127.99,1700.50
2022-08-15 11:00:00,3140.8,1232.5,11.16,96.35,1908.30
2022-08-15 12:00:00,3331.7,1069.7,10.62,71.54,2262.00
2022-08-15 13:00:00,3161.9,926.9,2.83,50.89,2235.00
2022-08-15 14:00:00,3058.6,1102.2,-0.64,215.36,1956.40
2022-08-15 15:00:00,2567.1,1040.5,-3.17,208.66,1526.60
2022-08-15 16:00:00,1897.4,882.1,-9.93,125.89,1015.30
2022-08-15 17:00:00,1534.2,853.9,-22.15,45.99,680.30
2022-08-15 18:00:00,1614.3,822.9,4.97,29.37,791.40
2022-08-15 19:00:00,2280.3,1496,13.65,66.20,784.30
2022-08-15 20:00:00,2243.4,1570.6,11.43,78.48,672.80
2022-08-15 21:00:00,2268.4,1734,11.76,85.28,534.40
2022-08-15 22:00:00,2004.7,879.2,18.68,65.70,1125.50
2022-08-15 23:00:00,1611.8,1838.6,23.59,42.11,-226.80
2022-08-16 00:00:00,1772.9,1456.3,20.64,20.43,316.60
2022-08-16 01:00:00,1455.2,756.8,18.12,21.30,698.40
2022-08-16 02:00:00,1275.9,594.6,7.57,4.48,681.30
2022-08-16 03:00:00,1252,516.2,1.02,4.05,735.80
2022-08-16 04:00:00,1233.7,499.2,0.23,11.38,734.50
2022-08-16 05:00:00,1403.8,709.5,12.39,25.62,694.30
2022-08-16 06:00:00,1476.8,1202.2,20.45,18.25,274.60
2022-08-16 07:00:00,1584.3,1194.9,-2.09,14.38,389.40
2022-08-16 08:00:00,1762.3,1326.4,-6.12,20.65,435.90
2022-08-16 09:00:00,2097.9,1337.5,-8.48,23.05,760.40
2022-08-16 10:00:00,2611,1266.8,-4.90,21.21,1344.20
2022-08-16 11:00:00,3010.3,1279.7,-4.15,3.83,1730.60
2022-08-16 12:00:00,3235.1,1195.4,-2.90,11.75,2039.70
2022-08-16 13:00:00,3204.4,1129.4,1.34,21.85,2075.00
2022-08-16 14:00:00,3091.6,1277.9,1.08,15.94,1813.70
2022-08-16 15:00:00,2737.7,1232.9,6.65,18.49,1504.80
2022-08-16 16:00:00,2054.8,961.7,8.30,9.02,1093.10
2022-08-16 17:00:00,1998.2,1054.1,30.24,23.45,944.10
2022-08-16 18:00:00,2033.7,929.7,25.98,12.98,1104.00
2022-08-16 19:00:00,2423.8,1389.2,6.29,-7.14,1034.60
2022-08-16 20:00:00,2480.2,1501.6,10.56,-4.39,978.60
2022-08-16 21:00:00,2498.6,1606.4,10.15,-7.36,892.20
2022-08-16 22:00:00,2212.7,892.9,10.38,1.56,1319.80
2022-08-16 23:00:00,1841.7,1895.1,14.26,3.07,-53.40
2022-08-17 00:00:00,856.8,738.5,-51.67,-49.29,118.30
2022-08-17 01:00:00,1029.4,554.9,-29.26,-26.68,474.50
2022-08-17 02:00:00,946.4,479.4,-25.82,-19.37,467.00
2022-08-17 03:00:00,1010.6,458.8,-19.28,-11.12,551.80
2022-08-17 04:00:00,1004.8,413,-18.55,-17.27,591.80
2022-08-17 05:00:00,990.1,489.5,-29.47,-31.01,500.60
2022-08-17 06:00:00,678.5,651.2,-54.06,-45.83,27.30
2022-08-17 07:00:00,1290.2,655.9,-18.56,-45.11,634.30
2022-08-17 08:00:00,1118.1,428.7,-36.55,-67.68,689.40
2022-08-17 09:00:00,1430.4,727,-31.82,-45.64,703.40
2022-08-17 10:00:00,2035.1,582,-22.06,-54.06,1453.10
2022-08-17 11:00:00,2438.1,738.9,-19.01,-42.26,1699.20
2022-08-17 12:00:00,2722.8,487.8,-15.84,-59.19,2235.00
2022-08-17 13:00:00,2619.2,658.3,-18.26,-41.71,1960.90
2022-08-17 14:00:00,2313.6,579.3,-25.16,-54.67,1734.30
2022-08-17 15:00:00,1895.3,524.1,-30.77,-57.49,1371.20
2022-08-17 16:00:00,1371,675.5,-33.28,-29.76,695.50
2022-08-17 17:00:00,1206.1,492.3,-39.64,-53.30,713.80
2022-08-17 18:00:00,1596.4,674.9,-21.50,-27.41,921.50
2022-08-17 19:00:00,1445.6,866.7,-40.36,-37.61,578.90
2022-08-17 20:00:00,1485.4,989.1,-40.11,-34.13,496.30
2022-08-17 21:00:00,1543.9,1003.3,-38.21,-37.54,540.60
2022-08-17 22:00:00,1307.8,494.5,-40.90,-44.62,813.30
2022-08-17 23:00:00,970.8,1066.9,-47.29,-43.70,-96.10
2022-08-18 00:00:00,246.3,781.8,-71.25,5.86,-535.50
2022-08-18 01:00:00,643.4,550.6,-37.50,-0.77,92.80
2022-08-18 02:00:00,643.1,489,-32.05,2.00,154.10
2022-08-18 03:00:00,636.8,448.6,-36.99,-2.22,188.20
2022-08-18 04:00:00,645.7,556.9,-35.74,34.84,88.80
2022-08-18 05:00:00,639.9,456.3,-35.37,-6.78,183.60
2022-08-18 06:00:00,641,632.7,-5.53,-2.84,8.30
2022-08-18 07:00:00,810.4,587.5,-37.19,-10.43,222.90
2022-08-18 08:00:00,1127.6,621.6,0.85,45.00,506.00
2022-08-18 09:00:00,1752.6,731.5,22.53,0.62,1021.10
2022-08-18 10:00:00,2274,601.9,11.74,3.42,1672.10
2022-08-18 11:00:00,2647.4,727.8,8.58,-1.50,1919.60
2022-08-18 12:00:00,2818,660.4,3.50,35.38,2157.60
2022-08-18 13:00:00,2636.2,762.1,0.65,15.77,1874.10
2022-08-18 14:00:00,2300.7,706,-0.56,21.87,1594.70
2022-08-18 15:00:00,1911.6,676.7,0.86,29.12,1234.90
2022-08-18 16:00:00,1614,739.3,17.72,9.44,874.70
2022-08-18 17:00:00,1398.6,652.7,15.96,32.58,745.90
2022-08-18 18:00:00,1338.9,737,-16.13,9.20,601.90
2022-08-18 19:00:00,1151.7,1086.4,-20.33,25.35,65.30
2022-08-18 20:00:00,1004,1078.9,-32.41,9.08,-74.90
2022-08-18 21:00:00,1006,1192.5,-34.84,18.86,-186.50
2022-08-18 22:00:00,1065,711.2,-18.57,43.82,353.80
2022-08-18 23:00:00,365.6,1159.2,-62.34,8.65,-793.60
2022-08-19 00:00:00,384.3,789.4,56.03,0.97,-405.10
2022-08-19 01:00:00,603.9,502.1,-6.14,-8.81,101.80
2022-08-19 02:00:00,520,430.9,-19.14,-11.88,89.10
2022-08-19 03:00:00,524.6,395.8,-17.62,-11.77,128.80
2022-08-19 04:00:00,523.8,507.3,-18.88,-8.91,16.50
2022-08-19 05:00:00,527.6,435.1,-17.55,-4.65,92.50
2022-08-19 06:00:00,563.1,586,-12.15,-7.38,-22.90
2022-08-19 07:00:00,887.2,697.6,9.48,18.74,189.60
2022-08-19 08:00:00,1292.2,788.8,14.60,26.90,503.40
2022-08-19 09:00:00,1915,689.6,9.27,-5.73,1225.40
2022-08-19 10:00:00,2786,538.2,22.52,-10.58,2247.80
2022-08-19 11:00:00,3235.3,694.3,22.21,-4.60,2541.00
2022-08-19 12:00:00,3450.8,633.2,22.46,-4.12,2817.60
2022-08-19 13:00:00,3361.1,747.5,27.50,-1.92,2613.60
2022-08-19 14:00:00,2945.2,688.2,28.01,-2.52,2257.00
2022-08-19 15:00:00,2366.5,636.1,23.80,-6.00,1730.40
2022-08-19 16:00:00,2007.1,560,24.36,-24.25,1447.10
2022-08-19 17:00:00,1603.7,822.7,14.66,26.05,781.00
2022-08-19 18:00:00,1383.5,877.8,3.33,19.10,505.70
2022-08-19 19:00:00,1194.4,1018.2,3.71,-6.28,176.20
2022-08-19 20:00:00,916.1,974.5,-8.75,-9.68,-58.40
2022-08-19 21:00:00,957.2,1052.4,-4.85,-11.75,-95.20
2022-08-19 22:00:00,1204.7,706.1,13.12,-0.72,498.60
2022-08-19 23:00:00,468.3,1077,28.09,-7.09,-608.70
2022-08-20 00:00:00,1239.4,838.3,222.51,6.19,401.10
2022-08-20 01:00:00,1369.7,565.4,126.81,12.61,804.30
2022-08-20 02:00:00,1322.1,496.6,154.25,15.25,825.50
2022-08-20 03:00:00,1416.2,474.9,169.96,19.98,941.30
2022-08-20 04:00:00,1413.6,587.9,169.87,15.89,825.70
2022-08-20 05:00:00,1439.8,476,172.90,9.40,963.80
2022-08-20 06:00:00,1225.9,597.9,117.71,2.03,628.00
2022-08-20 07:00:00,1636.9,888.6,84.50,27.38,748.30
2022-08-20 08:00:00,1958.4,783.8,51.56,-0.63,1174.60
2022-08-20 09:00:00,2423,752.6,26.53,9.14,1670.40
2022-08-20 10:00:00,3029.9,618.1,8.75,14.85,2411.80
2022-08-20 11:00:00,3358.9,722.2,3.82,4.02,2636.70
2022-08-20 12:00:00,3490.9,692.8,1.16,9.41,2798.10
2022-08-20 13:00:00,3442.3,751.5,2.42,0.54,2690.80
2022-08-20 14:00:00,3134.4,725.1,6.42,5.36,2409.30
2022-08-20 15:00:00,2780.1,652,17.48,2.50,2128.10
2022-08-20 16:00:00,2212.4,652,10.23,16.43,1560.40
2022-08-20 17:00:00,1976.4,1171.8,23.24,42.43,804.60
2022-08-20 18:00:00,1631.3,1039.1,17.91,18.38,592.20
2022-08-20 19:00:00,1734.6,1062.9,45.23,4.39,671.70
2022-08-20 20:00:00,1748.4,945.3,90.85,-3.00,803.10
2022-08-20 21:00:00,1816.4,1113.9,89.76,5.84,702.50
2022-08-20 22:00:00,1701,807.4,41.20,14.35,893.60
2022-08-20 23:00:00,1278.3,1188.4,172.97,10.34,89.90
2022-08-21 00:00:00,1266.9,761.6,2.22,-9.15,505.30
2022-08-21 01:00:00,1406.5,511.5,2.69,-9.53,895.00
2022-08-21 02:00:00,1345.2,430.3,1.75,-13.35,914.90
2022-08-21 03:00:00,1444.4,394.8,1.99,-16.87,1049.60
2022-08-21 04:00:00,1459.9,418.5,3.28,-28.81,1041.40
2022-08-21 05:00:00,1473.2,383.9,2.32,-19.35,1089.30
2022-08-21 06:00:00,1396.9,522.5,13.95,-12.61,874.40
2022-08-21 07:00:00,1751.3,694.4,6.99,-21.85,1056.90
2022-08-21 08:00:00,2285.8,691,16.72,-11.84,1594.80
2022-08-21 09:00:00,2919.1,583.8,20.47,-22.43,2335.30
2022-08-21 10:00:00,3378.6,472.8,11.51,-23.51,2905.80
2022-08-21 11:00:00,3929.9,484.4,17.00,-32.93,3445.50
2022-08-21 12:00:00,4150.9,432.8,18.91,-37.53,3718.10
2022-08-21 13:00:00,4213.2,488.4,22.39,-35.01,3724.80
2022-08-21 14:00:00,3943.9,427.1,25.83,-41.10,3516.80
2022-08-21 15:00:00,3452.8,402.4,24.20,-38.28,3050.40
2022-08-21 16:00:00,2792.3,476.6,26.21,-26.90,2315.70
2022-08-21 17:00:00,2179.4,778.4,10.27,-33.57,1401.00
2022-08-21 18:00:00,1481.9,815.8,-9.16,-21.49,666.10
2022-08-21 19:00:00,1747.4,883.5,0.74,-16.88,863.90
2022-08-21 20:00:00,1599,781.4,-8.54,-17.34,817.60
2022-08-21 21:00:00,1678.4,912,-7.60,-18.13,766.40
2022-08-21 22:00:00,1468.4,629.7,-13.67,-22.01,838.70
2022-08-21 23:00:00,1146.3,962.7,-10.33,-18.99,183.60
2022-08-22 00:00:00,1128.1,704.2,-10.96,-7.54,423.90
2022-08-22 01:00:00,1208.8,468.2,-14.06,-8.47,740.60
2022-08-22 02:00:00,1110,398.5,-17.48,-7.39,711.50
2022-08-22 03:00:00,1167.1,361.6,-19.20,-8.41,805.50
2022-08-22 04:00:00,1164.6,461.1,-20.23,10.18,703.50
2022-08-22 05:00:00,1190.6,374.7,-19.18,-2.40,815.90
2022-08-22 06:00:00,952.4,523.5,-31.82,0.19,428.90
2022-08-22 07:00:00,1380.1,755.6,-21.20,8.81,624.50
2022-08-22 08:00:00,1829.6,773.6,-19.96,11.95,1056.00
2022-08-22 09:00:00,2385.2,722.1,-18.29,23.69,1663.10
2022-08-22 10:00:00,3081.7,558.3,-8.79,18.08,2523.40
2022-08-22 11:00:00,3463.7,673.9,-11.86,39.12,2789.80
2022-08-22 12:00:00,3691.7,553.9,-11.06,27.98,3137.80
2022-08-22 13:00:00,3524.3,704.6,-16.35,44.27,2819.70
2022-08-22 14:00:00,3355.7,687.5,-14.91,60.97,2668.20
2022-08-22 15:00:00,2838.9,711,-17.78,76.69,2127.90
2022-08-22 16:00:00,2127,723.5,-23.83,51.80,1403.50
2022-08-22 17:00:00,1872,958.1,-14.10,23.09,913.90
2022-08-22 18:00:00,1108.6,921.4,-25.19,12.94,187.20
2022-08-22 19:00:00,1601,1090.7,-8.38,23.45,510.30
2022-08-22 20:00:00,1586.2,991.4,-0.80,26.87,594.80
2022-08-22 21:00:00,1593.1,1115.8,-5.08,22.35,477.30
2022-08-22 22:00:00,1090.3,785.5,-25.75,24.74,304.80
2022-08-22 23:00:00,1002.6,1161.7,-12.54,20.67,-159.10
2022-08-23 00:00:00,950.6,762.1,-15.73,8.22,188.50
2022-08-23 01:00:00,982.4,500.4,-18.73,6.88,482.00
2022-08-23 02:00:00,884.9,450.7,-20.28,13.10,434.20
2022-08-23 03:00:00,933.4,409.1,-20.02,13.14,524.30
2022-08-23 04:00:00,941.5,517.4,-19.16,12.21,424.10
2022-08-23 05:00:00,970.6,533.5,-18.48,42.38,437.10
2022-08-23 06:00:00,781.3,657.9,-17.97,25.67,123.40
2022-08-23 07:00:00,1193.4,821.9,-13.53,8.77,371.50
2022-08-23 08:00:00,1650.9,865.9,-9.77,11.93,785.00
2022-08-23 09:00:00,2280.9,932.9,-4.37,29.19,1348.00
2022-08-23 10:00:00,3031.1,807.7,-1.64,44.67,2223.40
2022-08-23 11:00:00,3516.7,613.5,1.53,-8.96,2903.20
2022-08-23 12:00:00,3801.5,573.5,2.97,3.54,3228.00
2022-08-23 13:00:00,3619.9,701.6,2.71,-0.43,2918.30
2022-08-23 14:00:00,3391,639,1.05,-7.05,2752.00
2022-08-23 15:00:00,2869,681.1,1.06,-4.21,2187.90
2022-08-23 16:00:00,2170.9,727.4,2.06,0.54,1443.50
2022-08-23 17:00:00,1788.1,1063.8,-4.48,11.03,724.30
2022-08-23 18:00:00,1188.4,974.4,7.20,5.75,214.00
2022-08-23 19:00:00,1671,977,4.37,-10.42,694.00
2022-08-23 20:00:00,1648.1,977.5,3.90,-1.40,670.60
2022-08-23 21:00:00,1660.6,1084.6,4.24,-2.80,576.00
2022-08-23 22:00:00,1163.9,740.2,6.75,-5.77,423.70
2022-08-23 23:00:00,956.5,1150.5,-4.60,-0.96,-194.00
2022-08-24 00:00:00,934,673.9,-1.75,-11.57,260.10
2022-08-24 01:00:00,1046.6,456,6.54,-8.87,590.60
2022-08-24 02:00:00,954.1,412.4,7.82,-8.50,541.70
2022-08-24 03:00:00,1019.8,352.6,9.26,-13.81,667.20
2022-08-24 04:00:00,1008.5,460.3,7.12,-11.04,548.20
2022-08-24 05:00:00,1042.5,470.7,7.41,-11.77,571.80
2022-08-24 06:00:00,878.7,572.8,12.47,-12.94,305.90
2022-08-24 07:00:00,1416.5,870.2,18.69,5.88,546.30
2022-08-24 08:00:00,2102.1,780.8,27.33,-9.83,1321.30
2022-08-24 09:00:00,2893.5,962.7,26.86,3.19,1930.80
2022-08-24 10:00:00,3649.6,889,20.41,10.07,2760.60
2022-08-24 11:00:00,4037.5,922.1,14.81,50.30,3115.40
2022-08-24 12:00:00,4307.8,807.1,13.32,40.73,3500.70
2022-08-24 13:00:00,4186.8,800.3,15.66,14.07,3386.50
2022-08-24 14:00:00,3958.2,877.6,16.73,37.34,3080.60
2022-08-24 15:00:00,3377.8,912.3,17.73,33.95,2465.50
2022-08-24 16:00:00,2695.9,914.9,24.18,25.78,1781.00
2022-08-24 17:00:00,2185.7,1083.8,22.24,1.88,1101.90
2022-08-24 18:00:00,1559.6,1046.7,31.24,7.42,512.90
2022-08-24 19:00:00,1676.3,1032.6,0.32,5.69,643.70
2022-08-24 20:00:00,1792.2,1151.3,8.74,17.78,640.90
2022-08-24 21:00:00,1785.5,1099.1,7.52,1.34,686.40
2022-08-24 22:00:00,1326.7,711,13.99,-3.94,615.70
2022-08-24 23:00:00,1071.3,990,12.00,-13.95,81.30
2022-08-25 00:00:00,1128.8,651.8,20.86,-3.28,477.00
2022-08-25 01:00:00,1210.3,441.6,15.64,-3.16,768.70
2022-08-25 02:00:00,1101.4,419.9,15.44,1.82,681.50
2022-08-25 03:00:00,1157.2,516.6,13.47,46.51,640.60
2022-08-25 04:00:00,1143,465.1,13.34,1.04,677.90
2022-08-25 05:00:00,1160.3,462.9,11.30,-1.66,697.40
2022-08-25 06:00:00,949,555.3,8.00,-3.06,393.70
2022-08-25 07:00:00,1323.1,950.6,-6.59,9.24,372.50
2022-08-25 08:00:00,1936.5,743.3,-7.88,-4.80,1193.20
2022-08-25 09:00:00,2615,879.8,-9.63,-8.61,1735.20
2022-08-25 10:00:00,3304.4,865.8,-9.46,-2.61,2438.60
2022-08-25 11:00:00,3778.1,861.7,-6.42,-6.55,2916.40
2022-08-25 12:00:00,3946.1,773.8,-8.40,-4.13,3172.30
2022-08-25 13:00:00,3745.6,774.9,-10.54,-3.17,2970.70
2022-08-25 14:00:00,3602.8,793.5,-8.98,-9.58,2809.30
2022-08-25 15:00:00,3046.2,872.1,-9.82,-4.41,2174.10
2022-08-25 16:00:00,2271.1,976.8,-15.76,6.77,1294.30
2022-08-25 17:00:00,1989.4,1056.8,-8.98,-2.49,932.60
2022-08-25 18:00:00,1308.4,961.8,-16.11,-8.11,346.60
2022-08-25 19:00:00,1770.6,1129.4,5.63,9.37,641.20
2022-08-25 20:00:00,1728.6,1223.1,-3.55,6.24,505.50
2022-08-25 21:00:00,1696.7,1178.3,-4.97,7.21,518.40
2022-08-25 22:00:00,1294.3,774.9,-2.44,8.99,519.40
2022-08-25 23:00:00,984.5,1121.9,-8.10,13.32,-137.40
2022-08-26 00:00:00,1538.3,1189.4,36.28,82.48,348.90
2022-08-26 01:00:00,1554.5,1099,28.44,148.87,455.50
2022-08-26 02:00:00,1353.1,881.3,22.85,109.88,471.80
2022-08-26 03:00:00,1362.2,727.2,17.72,40.77,635.00
2022-08-26 04:00:00,1366.1,722.3,19.52,55.30,643.80
2022-08-26 05:00:00,1499,942.5,29.19,103.61,556.50
2022-08-26 06:00:00,1605.6,1596.5,69.19,187.50,9.10
2022-08-26 07:00:00,1953.9,1432.4,47.68,50.68,521.50
2022-08-26 08:00:00,2638.4,1928.7,36.25,159.48,709.70
2022-08-26 09:00:00,3330.1,1891.7,27.35,115.01,1438.40
2022-08-26 10:00:00,4091.5,2057.7,23.82,137.66,2033.80
2022-08-26 11:00:00,4540,1836.9,20.17,113.17,2703.10
2022-08-26 12:00:00,4694.2,1763.2,18.96,127.86,2931.00
2022-08-26 13:00:00,4483.5,1632.2,19.70,110.63,2851.30
2022-08-26 14:00:00,4333.7,1844.7,20.29,132.48,2489.00
2022-08-26 15:00:00,3809.6,1892.3,25.06,116.98,1917.30
2022-08-26 16:00:00,3087.7,2029.1,35.96,107.73,1058.60
2022-08-26 17:00:00,2541.5,1388.4,27.75,31.38,1153.10
2022-08-26 18:00:00,1869.4,1163,42.88,20.92,706.40
2022-08-26 19:00:00,2017.7,1338.6,13.96,18.52,679.10
2022-08-26 20:00:00,2004.7,1572.6,15.97,28.57,432.10
2022-08-26 21:00:00,1993.9,1526.5,17.52,29.55,467.40
2022-08-26 22:00:00,1885.2,1065.7,45.65,37.53,819.50
2022-08-26 23:00:00,1442.8,1680.6,46.55,49.80,-237.80
